"Product Code","Product Name",Variant,Expected,Counted
KM0W0509,KM0W0509,,1.0000,
KM0W0513,KM0W0513,,0.0000,
KM0W0516,KM0W0516,,1.0000,
KM0W0526,KM0W0526,,0.0000,
KM0W6021,KM0W6021,,1.0000,
KMBE0512,KMBE0512,,1.0000,
KMBG6015,KMBG6015,,0.0000,
KMBG6016,KMBG6016,,0.0000,
KMBR0512,KMBR0512,,1.0000,
KMBR0513,KMBR0513,,2.0000,
KMBR0531,KMBR0531,,2.0000,
KMBR0546,KMBR0546,,0.0000,
KMPP0509,KMPP0509,,1.0000,
LCSS01,LCSS01,,0.0000,
LJ001018,LJ001018,,2.0000,
LJ001023,"1023 LONG JEAN",,0.0000,
LJ001028,"1028 LONG JEAN",,1.0000,
LJ001035,"1035 LONG JEAN",,2.0000,
LJ001038,"1038 LONG JEAN",,0.0000,
LJ0010607,"10607 JEAN",,5.0000,
LJ001129,"1129 LONG JEAN",,1.0000,
LJ001142,LJ001142,,1.0000,
LJ001860,"1860 LONG JEAN",,14.0000,
LJ00197,LJ00197,,3.0000,
LJ002029,"2029 LONG JEAN",,0.0000,
LJ002105,"2105 LONG JEAN",,6.0000,
LJ002267,"2267 LONG JEAN",,0.0000,
LJ002269,LJ002269,,1.0000,
LJ002521,LJ002521,,1.0000,
LJ00269,LJ00269,,0.0000,
LJ003191,"3191 LONG JEAN",,-1.0000,
LJ003863,"3863 LONG JEAN",,3.0000,
LJ004452,"4452 LONG JEAN",,1.0000,
LJ004470,"4470 LONG JEAN",,1.0000,
LJ005009,"5009 LONG JEAN",,1.0000,
LJ0050235,"50235 JEAN",,4.0000,
LJ005026,"5026 LONG JEAN",,0.0000,
LJ005081,"5081 LONG JEAN",,0.0000,
LJ00513,"513 JONG JEAN",,0.0000,
LJ005185,LJ005185,,1.0000,
LJ00562,"562 LONG JEAN",,1.0000,
LJ00571028,"571028 LONG JEAN",,4.0000,
LJ006023,LJ006023,,1.0000,
LJ00652,"652 LONG JEAN",,-1.0000,
LJ007159,"7159 LONG JEAN",,0.0000,
LJ007776,LJ007776,,-1.0000,
LJ00801,LJ00801,,0.0000,
LJ00807,LJ00807,,0.0000,
LJ00831,"831 LONG JEAN",,4.0000,
LJ008858,"8858 LONG JEAN",,1.0000,
LJ008888,"8888 LONG JEAN",,5.0000,
LJ008967,"8967 LONG JEAN",,0.0000,
LJ008969,"8969 LONG JEAN",,3.0000,
LJ009284,"9284 LONG JEAN",,1.0000,
LJ009522,"9522 LONG JEAN",,1.0000,
LJ00A192,"A192 LONG JEAN",,0.0000,
LJ00A726,"A726 LONG JEAN",,6.0000,
LJ00A739,"A739 LONG JEAN",,0.0000,
LJ00A779,"A779 LONG JEAN",,0.0000,
LJ00A810,"A810 LONG JEAN",,2.0000,
LJ00C202,LJ00C202,,0.0000,
LJ0B2278,"2278 BLUE LONG JEAN",,0.0000,
LJ0G1857,"1857 GRAY LONG JEAN",,6.0000,
LJ0H009,LJ0H009,,3.0000,
LJBB025,LJBB025,,1.0000,
LJBB5081,"5081 BLACK JEAN",,0.0000,
LJBE1857,"1857 BLUE LONG JEAN",,0.0000,
LJBE5081,"5081 BLUE JEAN",,6.0000,
LJBE8019,"8019 BLUE JEAN",,0.0000,
LJBEL1129,"1129 L JEAN",,1.0000,
LJBEL1153,"1153 L JEAN",,0.0000,
LJBEL2261,"2261 L JEAN",,2.0000,
LJBEL2936,"2936 L JEAN",,2.0000,
LJBEM1129,"1129 M JEAN",,2.0000,
LJBEM1153,"1153 M JEAN",,1.0000,
LJBEM2261,"2261 M JEAN",,2.0000,
LJBEM2936,"2936 M JEAN",,2.0000,
LJBES1129,"1129 S JEAN",,2.0000,
LJBES1153,"1153 S JEAN",,2.0000,
LJBES2261,"2261 S JEAN",,2.0000,
LJBES2936,"2936 S JEAN",,2.0000,
LJBEXL2261,"2261 XL JEAN",,2.0000,
LP000202,LP000202,,1.0000,
LP000203,LP000203,,0.0000,
LP000211,LP000211,,0.0000,
LP00112,LP00112,,0.0000,
LP003581,LP003581,,0.0000,
LP004194,"4194 LONG PANT",,0.0000,
LP004196,"4196 LONG PANT",,0.0000,
LP004254,LP004254,,0.0000,
LP004627,"4627 LONG PANT",,0.0000,
LP006021,"6021 PANT",,3.0000,
LP006025,"6025 LONG PANT",,0.0000,
LP006510,"6510 LONG PANT",,0.0000,
LP006512,"6512 LONG PANT",,1.0000,
LP0068789,"68789 LONG PANT",,-2.0000,
LP0070932,"70932 LONG PANT",,2.0000,
LP007491,"7491 LONG PANT",,0.0000,
LP007513,"7513 LONG PANT",,0.0000,
LP007517,"7517 LONG PANT",,0.0000,
LP008133,LP008133,,1.0000,
LP008317,LP008317,,1.0000,
LP009894,LP009894,,0.0000,
LP00A279,"A279 PANT",,0.0000,
LP00A395,"A395 LONG PANT",,0.0000,
LP00A65,"A65 LONG PANT",,2.0000,
LP0C70929,"70929 CREAM PANT",,1.0000,
LP0CL338,"338 CREAM L PANT",,2.0000,
LP0CM338,"338 CREAM M PANT",,2.0000,
LP0CXL338,"338 CREAM XL PANT",,2.0000,
LP0G4904,"4904 GRAY LONG PANT",,1.0000,
LP0G571168,"571168 GRAY LONG PANT",,7.0000,
LP0G6590,"6590 GRAY PANT",,0.0000,
LP0G772,"772 GRAY LONG PANT",,0.0000,
LP0G8474,"8474 GRAY LONG PANT",,1.0000,
LP0G8865,"8865 GRAY LONG PANT",,0.0000,
LP0G8866,"8866 GRAY LONG PANT",,0.0000,
LP0G9233,"9233 GRAY PANT",,0.0000,
LP0GA280,"A280 GRAY LONG PANT",,3.0000,
LP0GF211,"211 GRAY PANT",,3.0000,
LP0GF772,"772 GRAY PANT",,5.0000,
LP0GF8866,"8866 GRAY PANT",,2.0000,
LP0P9222,"9222 PINK PANT",,0.0000,
LP0PA279,"A279 PINK LONG PANT",,0.0000,
LP0PA785,"A785 PINK LONG PANT",,0.0000,
LP0W8865,"8865 WHITE LONG PANT",,0.0000,
LPBB16585,"16585 BLACK PANT",,-1.0000,
LPBB338,"338 BLACK LONG PANT",,0.0000,
LPBB4904,"4904 BLACK LONG PANT",,0.0000,
LPBB571168,"571168 BLACK LONG PANT",,5.0000,
LPBB70929,"70929 BLACK PANT",,2.0000,
LPBB772,"772 BLACK LONG PANT",,0.0000,
LPBB8474,"8474 BLACK LONG PANT",,1.0000,
LPBB8865,"8865 BLACK LONG PANT",,0.0000,
LPBB9222,"9222 BLACK PANT",,1.0000,
LPBB9233,"9233 BLACK PANT",,0.0000,
LPBBA111,"A111 BLACK PANT",,0.0000,
LPBBA279,"A279 BLACK LONG PANT",,0.0000,
LPBBA280,"A280 BLACK LONG PANT",,2.0000,
LPBBA395,"A395 BLACK PANT",,4.0000,
LPBBF211,"211 BLACK PANT",,2.0000,
LPBBF772,"772 BLACK PANT",,2.0000,
LPBBF8866,"8866 BLACK PANT",,2.0000,
LPBBL1560,"1560 BLACK L PANT",,2.0000,
LPBBL338,"338 BLACL L PANT",,2.0000,
LPBBM1560,"1560 BLACK M PANT",,2.0000,
LPBBM338,"338 BLACK M PANT",,2.0000,
LPBBS1560,"1560 BLACK S PANT",,1.0000,
LPBBXL1560,"1560 BLACK XL PANT",,2.0000,
LPBBXL338,"338 BLACL XL PANT",,2.0000,
LPBE16585,"16585 BLUE PANT",,0.0000,
LPBE338,"338 BLUE LONG PANT",,1.0000,
LPBE8866,"8866 BLUE LONG PANT",,1.0000,
LPBEA280,"A280 BLUE LONG PNAT",,1.0000,
LPBEA395,"A395 BLUE PANT",,0.0000,
LPBEXL338,"338 BLUE XL PANT",,2.0000,
LPBR338,"338 BROWN LONG PANT",,0.0000,
LPDG6590,"6590 DRAK PANT",,0.0000,
LPDGF772,"772 DARK GRAY PANT",,0.0000,
LPGG338,"338 GREEN LONG PANT",,0.0000,
LPGGA279,"A279 GREEN LONG PANT",,1.0000,
LPGGA280,"A280 GREEN LONG PANT",,4.0000,
LPGGA785,"A785 GREEN LONG PANT",,0.0000,
LPGGL338,"338 GREEN L PANT",,2.0000,
LPGGM338,"338 GREEN M PANT",,2.0000,
LPGGXL338,"338 GREEN XL PANT",,1.0000,
LS000204,LS000204,,1.0000,
NF109054,NF109054,,1.0000,
NF209037,NF209037,,0.0000,
NF209053,NF209053,,1.0000,
NF209054,NF209054,,1.0000,
NF309053,NF309053,,1.0000,
NF409053,NF409053,,2.0000,
NFBB9041,NFBB9041,,1.0000,
NFBY9041,NFBY9041,,1.0000,
NFSB9022,NFSB9022,,1.0000,
NL0GN4702,"N4702 GOLD NECKLACE",,5.0000,
NL0SN4702,"N4702 SILVER NECKLACE",,5.0000,
NLCFN3120,"N3120 NECKLACE",,5.0000,
NLCFN3201,"N3201 NECKLACE",,4.0000,
NLCFN3203,"N3203 NECKLACE",,5.0000,
NLCFN3205,"N3205 NECKLACE",,3.0000,
NLCFN3389,"N3389 NECKLACE",,5.0000,
NLCFN3479,"N3479 NECKLACE",,15.0000,
NLCFN4075,"N4075 NECKLACE",,5.0000,
PJ001218,"1218 PAJAMA",,6.0000,
PJ008102,"8102 PAJAMA",,1.0000,
PJ0B8503,"8503 BLUE PAJAMA",,0.0000,
PJ0P8503,"8503 PINK PAJAMA",,1.0000,
PJBE1706,"1706 BLUE PAJAMA",,0.0000,
PJPP1706,"1706 PURPLE PAJAMA",,0.0000,
PL11101BB,"11101 BLACK POLO",,0.0000,
PL11101BE,"11101 BLUE POLO",,-1.0000,
PL11101BW,"11101 BLACK WHITE POLO",,0.0000,
PL11109BB,"11109 BLACK POLO",,0.0000,
PL11109BG,"11109 BLACK GOLD POLO",,-1.0000,
PL11109BW,"11109 BLACK WHITE POLO",,0.0000,
PL21103BB,PL21103BB,,-1.0000,
PL21103BE,PL21103BE,,0.0000,
PL21110BE,PL21110BE,,0.0000,
PL21110BR,PL21110BR,,-2.0000,
PL21110GG,PL21110GG,,1.0000,
PL21117BE,PL21117BE,,0.0000,
PL21117BR,PL21117BR,,0.0000,
PL21119BB,PL21119BB,,0.0000,
PL21119BE,PL21119BE,,1.0000,
PL21124BB,PL21124BB,,1.0000,
PL21124BR,PL21124BR,,1.0000,
PL21125BB,PL21125BB,,1.0000,
PL21125BR,PL21125BR,,0.0000,
PL21126BB,PL21126BB,,0.0000,
PL21126BE,PL21126BE,,0.0000,
PL21127BB,PL21127BB,,-1.0000,
PL21127BRB,PL21127BRB,,1.0000,
PL21127BRW,PL21127BRW,,0.0000,
PL31124G,"31124 GOLD POLO",,0.0000,
PL31124S,"31124 SILVER POLO",,0.0000,
PL31130BB,"31130 BLACK POLO",,0.0000,
PL31130BG,"31130 BROWN GOLD POLO",,-1.0000,
PL51109BE,PL51109BE,,1.0000,
PL51109BR,PL51109BR,,1.0000,
PL51111BB,PL51111BB,,1.0000,
PL51111G,PL51111G,,1.0000,
PL51121BB,"51121 BLACK POLO",,0.0000,
PL51121BG,"51121 BROWN GRAY POLO",,-1.0000,
PL51121BR,"51121 BROWN BROWN POLO",,0.0000,
PL51125BB,"51125 BLACK POLO",,0.0000,
PL51125RGB,"51125 ROSEGOLD BROWN POLO",,0.0000,
PL51125RGW,"51125 ROSEGOLD WHITE POLO",,-1.0000,
PL71102BB,PL71102BB,,1.0000,
PL71102BE,PL71102BE,,1.0000,
PL71108BB,PL71108BB,,1.0000,
PL71108BG,PL71108BG,,1.0000,
PL71124BB,"71124 BLACK POLO",,-1.0000,
PL71124BG,"71124 BROWN GOLD POLO",,-1.0000,
PL81103BB,PL81103BB,,1.0000,
PL81111BB,"81111 BLACK POLO",,-1.0000,
PL81111BE,"81111 BLUE POLO",,-2.0000,
PL81111BG,"81111 BLACK GOLD POLO",,-4.0000,
PL81111BRG,"81111 BLACK ROSE GOLD POLO",,-7.0000,
PL91101BB,PL91101BB,,0.0000,
PL91103BG,PL91103BG,,0.0000,
PL91103BW,PL91103BW,,1.0000,
PL91120BB,PL91120BB,,1.0000,
PL91131BB,PL91131BB,,1.0000,
PL91131BR,PL91131BR,,1.0000,
SH000002,SH000002,,0.0000,
SH001031,"1031 SHORT",,2.0000,
SH001357,"1357 SHIRT",,2.0000,
SH001363,"1363 SHORT",,0.0000,
SH004888,"4888 SHORT",,-1.0000,
SH005015,"5015 SHORT",,0.0000,
SH005133,SH005133,,1.0000,
SH006830,"6830 SHORT",,0.0000,
SH0072106,"72106 SHORT",,5.0000,
SH008006,SH008006,,0.0000,
SH008851,"8851 SHORT",,0.0000,
SH009008,"9008 SHORT",,2.0000,
SH0B1135,"1135 BLUE SHORT",,5.0000,
SH0B999,SH0B999,,0.0000,
SH0C7755,"7755 CREAM SHORT",,5.0000,
SH0C8868,"8868 CREAM SHORT",,-1.0000,
SH0C9962,"9962 CREAM SHORT",,0.0000,
SH0CM8868,"8868 CREAM M SHORT",,2.0000,
SH0CS8868,"8868 CREAM S SHORT",,1.0000,
SH0G6037,"6037 GRAY SHORT",,0.0000,
SH0O7755,"7755 ORANGE SHORT",,1.0000,
SH0P6037,"6037 PINK SHORT",,0.0000,
SH0P7755,"7755 PINK SHORT",,3.0000,
SH0W7755,"7755 WHITE SHORT",,3.0000,
SH0W8868,"8868 WHITE SHORT",,-1.0000,
SH0W9962,"9962 WHITE SHORT",,4.0000,
SHB0013,SHB0013,,0.0000,
SHBB1343,"1343 BLACK SHORT",,1.0000,
SHBB6152,"6152 BLACK SHORT",,5.0000,
SHBB7755,"7755 BLACK SHORT",,2.0000,
SHBE6143,"6143 BLUE SHORT",,5.0000,
SHBE7755,"7755 BLUE SHORT",,4.0000,
SHBE8190,"8190 BLUE SHORT",,0.0000,
SHCFF777,"777 SHORT",,4.0000,
SHDB1135,"1135 DARK BLUE SHORT",,3.0000,
SHDB6143,"6143 DARK BLUE SHORT",,2.0000,
SHDB7755,"7755DARK BLUE SHORT",,1.0000,
SHGG1343,"1343 GREEN SHORT",,0.0000,
SJ001122,"1122 SHORT JEAN",,3.0000,
SJ001253,SJ001253,,6.0000,
SJ001262,"1262 SHORT JEAN",,1.0000,
SJ001720,"1720 SHORT JEAN",,7.0000,
SJ001836,"1836 SHORT JEAN",,3.0000,
SJ0019873,"19873 JEAN",,8.0000,
SJ003282,"3282 SHORT JEAN",,2.0000,
SJ004895,"4895 SHORT JEAN",,0.0000,
SJ005060,"5060 SHORT JEAN",,3.0000,
SJ00675,SJ00675,,1.0000,
SJ008001,SJ008001,,0.0000,
SJ0L9084,SJ0L9084,,0.0000,
SJ0W8963,"8963 WHITE JEAN",,3.0000,
SJBB5015,"5015 BLACK JEAN",,5.0000,
SJBB8963,"8963 BLACK JEAN",,1.0000,
SJBE5015,"5015 BLUE JEAN",,1.0000,
SJBE6141,"6141 BLUE SHORT JEAN",,3.0000,
SJDB5015,"5015 DARK BLUE JEAN",,3.0000,
SJDB6141,"6141 DARK BLUE SHORT JEAN",,3.0000,
SK000003,"003 SKIRT",,0.0000,
SK000231,"0231 SKIRT",,0.0000,
SK000242,"242 SKIRT",,0.0000,
SK0010158,"10158 SKIRT",,4.0000,
SK0010184,"10184 SKIRT",,7.0000,
SK001061,"1061 SKIRT",,0.0000,
SK001077,"1077 SKIRT",,4.0000,
SK00108,SK00108,,0.0000,
SK001166,SK001166,,1.0000,
SK001202,"1202 SKIRT",,3.0000,
SK001257,"1257 SKIRT",,1.0000,
SK001273,"1273 SKIRT",,3.0000,
SK001287,"1287 SKIRT",,2.0000,
SK001358,"1358 SKIRT",,3.0000,
SK001647,"1647 SKIRT",,2.0000,
SK001655,SK001655,,1.0000,
SK001706,"1706 SKIRT",,2.0000,
SK00171033,"171033 SKIRT",,4.0000,
SK00171187,"171187 SKIRT",,3.0000,
SK002156,"2156 SKIRT",,1.0000,
SK00263,SK00263,,3.0000,
SK0028193,"28193 SKIRT",,3.0000,
SK00285,SK00285,,1.0000,
SK0028510,"28510 SKIRT",,1.0000,
SK003017,SK003017,,1.0000,
SK003051,SK003051,,2.0000,
SK003073,"30173 SKIRT",,0.0000,
SK00351,"351 SKIRT",,0.0000,
SK004010,"4010 SKIRT",,0.0000,
SK00489,"489 SKIRT",,0.0000,
SK005004,"5004 SKIRT",,0.0000,
SK005066,SK005066,,0.0000,
SK005341,SK005341,,0.0000,
SK005494,"5494 SKIRT",,1.0000,
SK005594,"5594 SKIRT",,1.0000,
SK005600,"5600 SKIRT",,3.0000,
SK005915,SK005915,,0.0000,
SK00600367,"600367 SKIRT",,5.0000,
SK006086,"6086 SKIRT",,0.0000,
SK006108,SK006108,,0.0000,
SK0061270,"61270 SKIRT",,12.0000,
SK006162,"6162 SKIRT",,0.0000,
SK006177,"6177 SKIRT",,2.0000,
SK006226,"6226 SKIRT",,3.0000,
SK006387,"6387 SKIRT",,0.0000,
SK00641,"641 SKIRT",,1.0000,
SK006410,"6410 SKIRT",,0.0000,
SK0065028,"65028 SKIRT",,5.0000,
SK00670,"670 SKIRT",,0.0000,
SK00695,"695 SKIRT",,0.0000,
SK006965,SK006965,,0.0000,
SK0071021,"71021 SKIRT",,3.0000,
SK00718,"718 SKIRT",,1.0000,
SK007205,SK007205,,0.0000,
SK0072105,"72105 SKIRT",,1.0000,
SK007375,"7375 SKIRT",,0.0000,
SK007515,"7515 SKIRT",,2.0000,
SK007775,SK007775,,0.0000,
SK007910,"7910 SKIRT",,4.0000,
SK008089,"8089 SKIRT",,-1.0000,
SK008404,"8404 SKIRT",,6.0000,
SK008477,"8477 SKIRT",,1.0000,
SK008519,"8519 SKIRT",,3.0000,
SK008594,"8594 SKIRT",,2.0000,
SK008652,"8652 SKIRT",,5.0000,
SK008803,SK008803,,1.0000,
SK008935,"8935 SKIRT",,5.0000,
SK008937,"8937 SKIRT",,2.0000,
SK009086,SK009086,,0.0000,
SK00911,SK00911,,0.0000,
SK009128,"9128 SKIRT",,1.0000,
SK009138,"9138 SKIRT",,1.0000,
SK009220,"9220 SKIRT",,2.0000,
SK009410,"9410 SKIRT",,1.0000,
SK009412,"9412 SKIRT",,0.0000,
SK009472,SK009472,,-1.0000,
SK009595,"9595 SKIRT",,3.0000,
SK009626,"9626 SKIRT",,0.0000,
SK009770,"9770 SKIRT",,3.0000,
SK009795,"9795 SKIRT",,1.0000,
SK009908,"9908 SKIRT",,3.0000,
SK009975,"9975 SKIRT",,2.0000,
SK00A2016,SK00A2016,,1.0000,
SK00A872,"A872 SKIRT",,2.0000,
SK0B1519,SK0B1519,,0.0000,
SK0B1688,"1688 BLUE SKIRT",,3.0000,
SK0B3001,"3001 BLUE SKIRT",,0.0000,
SK0B3609,SK0B3609,,1.0000,
SK0B3963,SK0B3963,,1.0000,
SK0BE281,SK0BE281,,0.0000,
SK0C2131,"2131 CREAM SKIRT",,1.0000,
SK0C5758,"5758 CREAM SKIRT",,0.0000,
SK0C5818,"5818 CREAM SKIRT",,0.0000,
SK0C6059,"6059 CREAM SKIRT",,4.0000,
SK0C6271,"6271 CREAM SKIRT",,2.0000,
SK0C70928,"70928 CREAM SKIRT",,0.0000,
SK0C72110,"72110 CREAM SKIRT",,0.0000,
SK0G171088,"171088 GRAY SKIRT",,5.0000,
SK0G3735,SK0G3735,,0.0000,
SK0G396,"396 GRAY SKIRT",,0.0000,
SK0G4467,"4467 GRAY SKIRT",,0.0000,
SK0G5809,"5809 GRAY SKIRT",,-1.0000,
SK0G6029,"6029 GRAY SKIRT",,1.0000,
SK0G7355,"7355 GRAY SKIRT",,0.0000,
SK0G9100,"9100 GRAY SKIRT",,0.0000,
SK0G9115,"9115 GRAY SKIRT",,-1.0000,
SK0G9116,"9116 GRAY SHIRT",,0.0000,
SK0GA100,"A100 GRAY SKIRT",,-1.0000,
SK0O5758,"5758 ORANGE SKIRT",,0.0000,
SK0P16590,"16590 PINK SKIRT",,-1.0000,
SK0P1672,"1672 PINK SKIRT",,1.0000,
SK0P396,"396 PINK SKIRT",,2.0000,
SK0P5151,"5151 PINK SKIRT",,2.0000,
SK0P6271,"6271 PINK SKIRT",,0.0000,
SK0R1799,SK0R1799,,0.0000,
SK0R5938,SK0R5938,,0.0000,
SK0R6160,"6160 RED SKIRT",,0.0000,
SK0RA013,SK0RA013,,1.0000,
SK0W2131,"2131 WHITE SKIRT",,3.0000,
SK0W6893,"6893 WHITE SKIRT",,0.0000,
SK0W72110,"72110 WHITE SKIRT",,1.0000,
SK0Y3601,SK0Y3601,,0.0000,
SK0Y5818,"5818 YELLOW SKIRT",,4.0000,
SKBB165129,"165129 BLACK SKIRT",,4.0000,
SKBB171088,"171088 BLACK SKIRT",,5.0000,
SKBB2945,"2945 BLACK SKIRT",,0.0000,
SKBB3001,"3001 BLUE SKIRT",,0.0000,
SKBB3609,SKBB3609,,0.0000,
SKBB3735,SKBB3735,,1.0000,
SKBB396,"396 BLACK SKIRT",,1.0000,
SKBB4467,"4467 BLACK SHIRT",,2.0000,
SKBB5151,"5151 BLACK SKIRT",,1.0000,
SKBB5155,"5155 BLACK SKIRT",,2.0000,
SKBB5758,"5758 BLACK SKIRT",,0.0000,
SKBB5809,"5809 BLACK SKIRT",,1.0000,
SKBB5818,"5818 BLACK SKIRT",,0.0000,
SKBB5938,SKBB5938,,0.0000,
SKBB6059,"6059 BLACK SKIRT",,4.0000,
SKBB6160,"6160 BLACK SKIRT",,2.0000,
SKBB6271,"6271 BLACK SKIRT",,-3.0000,
SKBB7630,SKBB7630,,1.0000,
SKBB9115,"9115 BLACK SKIRT",,1.0000,
SKBB9116,"9116 BLACK Skirt",,-3.0000,
SKBE165129,"165129 BLUE SKIRT",,3.0000,
SKBE16590,"16590 BLUE SKIRT",,-3.0000,
SKBE5151,"5151 BLUE SKIRT",,2.0000,
SKBE5155,"5155 BLUE SKIRT",,2.0000,
SKBE6885,"6885 BLUE SKIRT",,1.0000,
SKBE70928,"70928 BLUE SKIRT",,0.0000,
SKBE9116,"9116 BLUE SKIRT",,0.0000,
SKBEA100,"A100 BLUE SKIRT",,0.0000,
SKBR5155,"5155 BROWN SKIRT",,0.0000,
SKBR5758,"5758 BROWN SKIRT",,-1.0000,
SKBR6059,"6059 BROWN SKIRT",,2.0000,
SKBR9115,"9115 BROWN SKIRT",,1.0000,
SKDB1519,SKDB1519,,0.0000,
SKDB1688,"1688 DARK BLUE SKIRT",,5.0000,
SKDB3001,"3001 DARK BLUE SKIRT",,1.0000,
SKDB6885,"6885 DARK BLUE SKIRT",,-2.0000,
SKDB9116,"9116 DARK BLUE SKIRT",,-3.0000,
SKDG9100,"9100 DARK GRAY SKIRT",,0.0000,
SKGG1672,"1672 GREEN SKIRT",,4.0000,
SKGG5151,"5151 GREEN SKIRT",,1.0000,
SKGG6029,"6029 GREEN SKIRT",,0.0000,
SKPP7355,"7355 PINK SKIRT",,0.0000,
SKWA504,SKWA504,,0.0000,
SS002166,SS002166,,0.0000,
SS004425,"4425 SET",,0.0000,
SS005025,"5025 SET",,4.0000,
SS006605,"6605 SET",,1.0000,
SS007119,"7119 SET",,1.0000,
SS007151,"7151 SET",,1.0000,
SS007179,SS007179,,0.0000,
SS0080050,SS0080050,,0.0000,
SS008992,"8992 SET",,0.0000,
SS009140,"9140 SET",,1.0000,
SS009150,"9150 SET",,0.0000,
SS009332,SS009332,,4.0000,
SS009656,SS009656,,1.0000,
SS009906,"9906 SET",,0.0000,
SS009907,"9907 SET",,1.0000,
SS00TC387,SS00TC387,,0.0000,
SS00TC9999,SS00TC9999,,0.0000,
SS0B2065,SS0B2065,,0.0000,
SS0C861,SS0C861,,0.0000,
SS0P2065,SS0P2065,,0.0000,
SS0P6513,"6513 PINK SET",,1.0000,
SS0R9383,"9383 RED SET",,0.0000,
SS0W4376,"4376 WHITE SET",,0.0000,
SS0W7828,SS0W7828,,0.0000,
SSBB4376,"4376 BLACK SET",,0.0000,
SSBB6513,"6513 BLACK SET",,-1.0000,
SSBB8444,SSBB8444,,0.0000,
SSBB9383,"9383 BLACK SET",,2.0000,
SSPM110,SSPM110,,0.0000,
SW0B9079,SW0B9079,,0.0000,
SW0G008,SW0G008,,3.0000,
SW0R9079,SW0R9079,,0.0000,
SW0S008,SW0S008,,2.0000,
SW0W0987,SW0W0987,,1.0000,
SWBB008,SWBB008,,2.0000,
SWBW9072,SWBW9072,,1.0000,
SWN00817,SWN00817,,1.0000,
SWSB9069,SWSB9069,,2.0000,
SY000218,SY000218,,1.0000,
SY0010215,"10215 SHIRT",,0.0000,
SY0010264,SY0010264,,0.0000,
SY001033,"1033 SHIRT",,6.0000,
SY0010351,"10351 SHIRT",,-6.0000,
SY0010500,"10500 SHIRT",,5.0000,
SY001052,"1052 SHIRT",,0.0000,
SY001069,"1069 SHIRT",,3.0000,
SY001131,"1131 SHIRT",,0.0000,
SY001138,"1138 SHIRT",,0.0000,
SY001202,"1202 SHIRT",,-1.0000,
SY001274,"1274 SHIRT",,-1.0000,
SY001286,"1286 SHIRT",,0.0000,
SY001298,"1298 SHIRT",,3.0000,
SY001323,"1323 SHIRT",,0.0000,
SY0013918,"13918 SHIRT",,0.0000,
SY001393,"1393 SHIRT",,0.0000,
SY001415,"1415 SHIRT",,1.0000,
SY001417,"1417 SHIRT",,3.0000,
SY001431,"1431 SHIRT",,0.0000,
SY001489,"1489 SHIRT",,0.0000,
SY001497,"1497 SHIRT",,0.0000,
SY001504,"1504 SHIRT",,3.0000,
SY001507,"1507 SHIRT",,0.0000,
SY001522,"1522 SHIRT",,1.0000,
SY001526,"1526 SHIRT",,-1.0000,
SY001574,"1574 SHIRT",,0.0000,
SY001603,"1603 SHIRT",,0.0000,
SY0016081,"16081 SHIRT",,3.0000,
SY0016082,"16082 SHIRT",,3.0000,
SY001609,"1609 SHIRT",,0.0000,
SY0016092,"16092 SHIRT",,4.0000,
SY001621,"1621 SHIRT",,3.0000,
SY001628,"1628 SHIRT",,0.0000,
SY0016280,"16280 SHIRT",,2.0000,
SY001644,"1644 SHIRT",,-4.0000,
SY001649,"1649 SHIRT",,0.0000,
SY0016591,"16591 SHIRT",,-2.0000,
SY001704,"1704 SHIRT",,0.0000,
SY00171076,"171076 SHIRT",,5.0000,
SY00171137,"171137 SHIRT",,0.0000,
SY001713,SY001713,,0.0000,
SY001779,"1779 SHIRT",,1.0000,
SY0018135,"18135 SHIRT",,9.0000,
SY001814,SY001814,,0.0000,
SY0018621,"18621 SHIRT",,6.0000,
SY001905,"1905 SHIRT",,1.0000,
SY002095,"2095 SHIRT",,0.0000,
SY0021703,"21703 SHIRT",,5.0000,
SY002397,"2397 SHIRT",,1.0000,
SY002583,"2583 SHIRT",,0.0000,
SY002652,"2652 SHIRT",,0.0000,
SY002657,"2657 SHIRT",,0.0000,
SY002692,"2692 SHIRT",,0.0000,
SY002770,"2770 SHIRT",,0.0000,
SY002800,SY002800,,2.0000,
SY002824,"2824 SHIRT",,0.0000,
SY002859,"2859 SHIRT",,0.0000,
SY002951,"2951 SHIRT",,2.0000,
SY002982,"2982 SHIRT",,4.0000,
SY003010,SY003010,,0.0000,
SY0030101,"30101 SHIRT",,0.0000,
SY0030170,"30170 SHIRT",,6.0000,
SY003080,"3080 SHIRT",,0.0000,
SY003088,"3088 SHIRT",,0.0000,
SY003102,"3102 SHIRT",,0.0000,
SY003105,"3105 SHIRT",,0.0000,
SY003159,"3159 SHIRT",,0.0000,
SY003268,SY003268,,0.0000,
SY003546,SY003546,,0.0000,
SY003555,"3555 SHIRT",,0.0000,
SY003666,"3666 SHIRT",,0.0000,
SY003805,"3805 SHIRT",,0.0000,
SY003811,"3811 SHIRT",,0.0000,
SY003823,"3823 SHIRT",,0.0000,
SY003824,"3824 SHIRT",,0.0000,
SY00386,SY00386,,0.0000,
SY003917,"3917 SHIRT",,0.0000,
SY003918,"3918 SHIRT",,0.0000,
SY003988,"3988 SHIRT",,0.0000,
SY003991,"3991 SHIRT",,-1.0000,
SY004004,"4004 SHIRT",,-1.0000,
